,Date,State, Average Temperature,Anomaly
2977,Feb-07,Indiana,20.2,-10.4
2978,Mar-07,Indiana,47,5.8
2979,Apr-07,Indiana,49.4,-3.2
2980,May-07,Indiana,66.2,2.2
2981,Jun-07,Indiana,72.1,0.1
2982,Jul-07,Indiana,71.9,-3
2983,Aug-07,Indiana,76.8,4.1
2984,Sep-07,Indiana,69,1.7
2985,Oct-07,Indiana,60.2,4.9
2986,Nov-07,Indiana,41.9,0.5
2987,Dec-07,Indiana,32.5,-1.2
2988,Jan-08,Indiana,27.7,0.3
2989,Feb-08,Indiana,28.2,-2.4
2990,Mar-08,Indiana,38.6,-2.6
2991,Apr-08,Indiana,52.3,-0.3
2992,May-08,Indiana,58.1,-5.9
2993,Jun-08,Indiana,72.2,0.2
2994,Jul-08,Indiana,73.3,-1.6
2995,Aug-08,Indiana,71.2,-1.5
2996,Sep-08,Indiana,67.6,0.3
2997,Oct-08,Indiana,53.7,-1.6
2998,Nov-08,Indiana,40.5,-0.9
2999,Dec-08,Indiana,29.1,-4.6
3000,Jan-09,Indiana,21.3,-6.1
3001,Feb-09,Indiana,32.2,1.6
3002,Mar-09,Indiana,44.2,3
3003,Apr-09,Indiana,51.5,-1.1
3004,May-09,Indiana,62,-2
3005,Jun-09,Indiana,71.6,-0.4
3006,Jul-09,Indiana,69.2,-5.7
3007,Aug-09,Indiana,70.7,-2
3008,Sep-09,Indiana,65.5,-1.8
3009,Oct-09,Indiana,50.5,-4.8
3010,Nov-09,Indiana,46.3,4.9
3011,Dec-09,Indiana,30.4,-3.3
3012,Jan-10,Indiana,23.9,-3.5
3013,Feb-10,Indiana,25.7,-4.9
3014,Mar-10,Indiana,43.6,2.4
3015,Apr-10,Indiana,57.3,4.7
3016,May-10,Indiana,64.3,0.3
3017,Jun-10,Indiana,74.1,2.1
3018,Jul-10,Indiana,76.4,1.5
3019,Aug-10,Indiana,75.6,2.9
3020,Sep-10,Indiana,67.2,-0.1
3021,Oct-10,Indiana,56,0.7
3022,Nov-10,Indiana,42.8,1.4
3023,Dec-10,Indiana,24.3,-9.4
3024,Jan-11,Indiana,23.7,-3.7
3025,Feb-11,Indiana,31.2,0.6
3026,Mar-11,Indiana,41.7,0.5
3027,Apr-11,Indiana,53,0.4
3028,May-11,Indiana,62.1,-1.9
3029,Jun-11,Indiana,72.2,0.2
3030,Jul-11,Indiana,78.8,3.9
3031,Aug-11,Indiana,73.1,0.4
3032,Sep-11,Indiana,63.6,-3.7
3033,Oct-11,Indiana,53.9,-1.4
3034,Nov-11,Indiana,46.9,5.5
3035,Dec-11,Indiana,36.6,2.9
3036,Jan-12,Indiana,32.4,5
3037,Feb-12,Indiana,35.4,4.8
3038,Mar-12,Indiana,55,13.8
3039,Apr-12,Indiana,52.9,0.3
3040,May-12,Indiana,67.7,3.7
3041,Jun-12,Indiana,71.6,-0.4
3042,Jul-12,Indiana,80.2,5.3
3043,Aug-12,Indiana,71.9,-0.8
3044,Sep-12,Indiana,64.2,-3.1
3045,Oct-12,Indiana,52.1,-3.2
3046,Nov-12,Indiana,40,-1.4
3047,Dec-12,Indiana,38.2,4.5
3048,Jan-13,Indiana,29.9,2.5
3049,Feb-13,Indiana,30.2,-0.4
3050,Mar-13,Indiana,34.8,-6.4
3051,Apr-13,Indiana,50.8,-1.8
3052,May-13,Indiana,64.4,0.4
3053,Jun-13,Indiana,70.8,-1.2
3054,Jul-13,Indiana,72.3,-2.6
3055,Aug-13,Indiana,71.5,-1.2
3056,Sep-13,Indiana,66.9,-0.4
3057,Oct-13,Indiana,54.3,-1
3058,Nov-13,Indiana,39.2,-2.2
3059,Dec-13,Indiana,29.4,-4.3
3060,Jan-14,Indiana,19.4,-8
3061,Feb-14,Indiana,22,-8.6
3062,Mar-14,Indiana,34.1,-7.1
3063,Apr-14,Indiana,52.4,-0.2
3064,May-14,Indiana,62.9,-1.1
3065,Jun-14,Indiana,72.6,0.6
3066,Jul-14,Indiana,69.1,-5.8
3067,Aug-14,Indiana,72.4,-0.3
3068,Sep-14,Indiana,64,-3.3
3069,Oct-14,Indiana,53.8,-1.5
3070,Nov-14,Indiana,35.6,-5.8
3071,Dec-14,Indiana,34.6,0.9
3072,Jan-15,Indiana,25.3,-2.1
3073,Feb-15,Indiana,19.3,-11.3
3074,Mar-15,Indiana,37.2,-4
3075,Apr-15,Indiana,52.9,0.3
3076,May-15,Indiana,65,1
3077,Jun-15,Indiana,71,-1
3078,Jul-15,Indiana,72.9,-2
3079,Aug-15,Indiana,70.6,-2.1
3080,Sep-15,Indiana,68.8,1.5
3081,Oct-15,Indiana,55.6,0.3
3082,Nov-15,Indiana,46.6,5.2
3083,Dec-15,Indiana,42.5,8.8
3084,Jan-16,Indiana,27.5,0.1
3085,Feb-16,Indiana,33.9,3.3
3086,Mar-16,Indiana,47.3,6.1
3087,Apr-16,Indiana,52,-0.6
3088,May-16,Indiana,60.6,-3.4
3089,Jun-16,Indiana,72.9,0.9
3090,Jul-16,Indiana,74.6,-0.3
3091,Aug-16,Indiana,75.7,3
3092,Sep-16,Indiana,69.9,2.6
3093,Oct-16,Indiana,59.5,4.2
3094,Nov-16,Indiana,47,5.6
3095,Dec-16,Indiana,29.8,-3.9
3096,Jan-17,Indiana,33.8,6.4
3097,Feb-17,Indiana,41.3,10.7
3098,Mar-17,Indiana,42.6,1.4
3099,Apr-17,Indiana,57,4.4
3100,May-17,Indiana,60.9,-3.1
3101,Jun-17,Indiana,71.1,-0.9
3102,Jul-17,Indiana,74.2,-0.7
3103,Aug-17,Indiana,70,-2.7
3104,Sep-17,Indiana,67.2,-0.1
3105,Oct-17,Indiana,57.6,2.3
3106,Nov-17,Indiana,42.4,1
3107,Dec-17,Indiana,29.6,-4.1
3108,Jan-18,Indiana,24.5,-2.9
3109,Feb-18,Indiana,35.1,4.5
3110,Mar-18,Indiana,38.2,-3
3111,Apr-18,Indiana,45.1,-7.5
3112,May-18,Indiana,69.7,5.7
3113,Jun-18,Indiana,73.4,1.4
3114,Jul-18,Indiana,74.1,-0.8
3115,Aug-18,Indiana,74,1.3
3116,Sep-18,Indiana,69.9,2.6
3117,Oct-18,Indiana,54.9,-0.4
3118,Nov-18,Indiana,36.8,-4.6
3119,Dec-18,Indiana,35.4,1.7
3120,Jan-19,Indiana,27,-0.4
3121,Feb-19,Indiana,32.3,1.7
3122,Mar-19,Indiana,37.2,-4
3123,Apr-19,Indiana,52.2,-0.4
3124,May-19,Indiana,62.6,-1.4
3125,Jun-19,Indiana,69.9,-2.1
3126,Jul-19,Indiana,76.3,1.4
3127,Aug-19,Indiana,72.3,-0.4
3128,Sep-19,Indiana,70.8,3.5
3129,Oct-19,Indiana,55.5,0.2
3130,Nov-19,Indiana,36.5,-4.9
3131,Dec-19,Indiana,36.2,2.5
3132,Jan-20,Indiana,34.3,6.9
3133,Jan-00,Iowa,21.6,2
3134,Feb-00,Iowa,32.5,10.5
3135,Mar-00,Iowa,43.1,6.4
3136,Apr-00,Iowa,49.4,0.7
3137,May-00,Iowa,62.8,2.3
3138,Jun-00,Iowa,67.7,-3
3139,Jul-00,Iowa,72.2,-1.9
3140,Aug-00,Iowa,72.7,1.6
3141,Sep-00,Iowa,64.6,-0.5
3142,Oct-00,Iowa,54.8,3.3
3143,Nov-00,Iowa,32.2,-4.4
3144,Dec-00,Iowa,10,-15.9
3145,Jan-01,Iowa,20.8,1.2
3146,Feb-01,Iowa,18.1,-3.9
3147,Mar-01,Iowa,30.2,-6.5
3148,Apr-01,Iowa,52.7,4
3149,May-01,Iowa,60.9,0.4
3150,Jun-01,Iowa,68.3,-2.4
3151,Jul-01,Iowa,75.1,1
3152,Aug-01,Iowa,72.5,1.4
3153,Sep-01,Iowa,61.2,-3.9
3154,Oct-01,Iowa,50.2,-1.3
3155,Nov-01,Iowa,48,11.4
3156,Dec-01,Iowa,30.7,4.8
3157,Jan-02,Iowa,28.6,9
3158,Feb-02,Iowa,29.8,7.8
3159,Mar-02,Iowa,31,-5.7
3160,Apr-02,Iowa,48.9,0.2
3161,May-02,Iowa,56.8,-3.7
3162,Jun-02,Iowa,72.4,1.7
3163,Jul-02,Iowa,76.5,2.4
3164,Aug-02,Iowa,70.9,-0.2
3165,Sep-02,Iowa,65.3,0.2
3166,Oct-02,Iowa,46.2,-5.3
3167,Nov-02,Iowa,34.7,-1.9
3168,Dec-02,Iowa,28.9,3
3169,Jan-03,Iowa,19.1,-0.5
3170,Feb-03,Iowa,20.4,-1.6
3171,Mar-03,Iowa,35.1,-1.6
3172,Apr-03,Iowa,50.4,1.7
3173,May-03,Iowa,57.9,-2.6
3174,Jun-03,Iowa,67.3,-3.4
3175,Jul-03,Iowa,73.1,-1
3176,Aug-03,Iowa,74.1,3
3177,Sep-03,Iowa,61.1,-4
3178,Oct-03,Iowa,52.4,0.9
3179,Nov-03,Iowa,35.9,-0.7
3180,Dec-03,Iowa,28.2,2.3
3181,Jan-04,Iowa,17.7,-1.9
3182,Feb-04,Iowa,22.7,0.7
3183,Mar-04,Iowa,40.8,4.1
3184,Apr-04,Iowa,51.1,2.4
3185,May-04,Iowa,60.7,0.2
3186,Jun-04,Iowa,67,-3.7
3187,Jul-04,Iowa,70.5,-3.6
3188,Aug-04,Iowa,66.2,-4.9
3189,Sep-04,Iowa,66.4,1.3
3190,Oct-04,Iowa,51.9,0.4
3191,Nov-04,Iowa,40.6,4
3192,Dec-04,Iowa,26.6,0.7
3193,Jan-05,Iowa,18.9,-0.7
3194,Feb-05,Iowa,31.2,9.2
3195,Mar-05,Iowa,36,-0.7
3196,Apr-05,Iowa,53.4,4.7
3197,May-05,Iowa,57.8,-2.7
3198,Jun-05,Iowa,72.6,1.9
3199,Jul-05,Iowa,74.7,0.6
3200,Aug-05,Iowa,71.5,0.4
3201,Sep-05,Iowa,67.6,2.5
3202,Oct-05,Iowa,52.6,1.1
3203,Nov-05,Iowa,39.6,3
3204,Dec-05,Iowa,19.5,-6.4
3205,Jan-06,Iowa,32.4,12.8
3206,Feb-06,Iowa,25.1,3.1
3207,Mar-06,Iowa,36.5,-0.2
3208,Apr-06,Iowa,53.8,5.1
3209,May-06,Iowa,60.6,0.1
3210,Jun-06,Iowa,70,-0.7
3211,Jul-06,Iowa,75.9,1.8
3212,Aug-06,Iowa,72.1,1
3213,Sep-06,Iowa,60,-5.1
3214,Oct-06,Iowa,47.9,-3.6
3215,Nov-06,Iowa,39.3,2.7
3216,Dec-06,Iowa,31.1,5.2
3217,Jan-07,Iowa,21.6,2
3218,Feb-07,Iowa,15.5,-6.5
3219,Mar-07,Iowa,41.8,5.1
3220,Apr-07,Iowa,46.7,-2
3221,May-07,Iowa,64.7,4.2
3222,Jun-07,Iowa,70.4,-0.3
3223,Jul-07,Iowa,73.7,-0.4
3224,Aug-07,Iowa,74.2,3.1
3225,Sep-07,Iowa,64.7,-0.4
3226,Oct-07,Iowa,55.9,4.4
3227,Nov-07,Iowa,37.2,0.6
3228,Dec-07,Iowa,20.3,-5.6
3229,Jan-08,Iowa,16.6,-3
3230,Feb-08,Iowa,17,-5
3231,Mar-08,Iowa,32.6,-4.1
3232,Apr-08,Iowa,46,-2.7
3233,May-08,Iowa,57.4,-3.1
3234,Jun-08,Iowa,69.3,-1.4
3235,Jul-08,Iowa,73.1,-1
3236,Aug-08,Iowa,69.9,-1.2
3237,Sep-08,Iowa,63.5,-1.6
3238,Oct-08,Iowa,50.7,-0.8
3239,Nov-08,Iowa,37.3,0.7
3240,Dec-08,Iowa,17.6,-8.3
3241,Jan-09,Iowa,13.2,-6.4
3242,Feb-09,Iowa,26.7,4.7
3243,Mar-09,Iowa,37.1,0.4
3244,Apr-09,Iowa,47,-1.7
3245,May-09,Iowa,59.8,-0.7
3246,Jun-09,Iowa,68.9,-1.8
3247,Jul-09,Iowa,68,-6.1
3248,Aug-09,Iowa,68.3,-2.8
3249,Sep-09,Iowa,63.3,-1.8
3250,Oct-09,Iowa,44.9,-6.6
3251,Nov-09,Iowa,43.4,6.8
3252,Dec-09,Iowa,19.8,-6.1
3253,Jan-10,Iowa,13.6,-6
3254,Feb-10,Iowa,17.3,-4.7
3255,Mar-10,Iowa,38.4,1.7
3256,Apr-10,Iowa,55.2,6.5
3257,May-10,Iowa,59.9,-0.6
3258,Jun-10,Iowa,70.8,0.1
3259,Jul-10,Iowa,74.6,0.5
3260,Aug-10,Iowa,74.4,3.3
3261,Sep-10,Iowa,63.1,-2
3262,Oct-10,Iowa,53.9,2.4
3263,Nov-10,Iowa,38,1.4
3264,Dec-10,Iowa,19.1,-6.8
3265,Jan-11,Iowa,14.8,-4.8
3266,Feb-11,Iowa,22.6,0.6
3267,Mar-11,Iowa,35.1,-1.6
3268,Apr-11,Iowa,47.6,-1.1
3269,May-11,Iowa,59.1,-1.4
3270,Jun-11,Iowa,69.6,-1.1
3271,Jul-11,Iowa,78,3.9
3272,Aug-11,Iowa,72,0.9
3273,Sep-11,Iowa,60.2,-4.9
3274,Oct-11,Iowa,53.4,1.9
3275,Nov-11,Iowa,39.4,2.8
3276,Dec-11,Iowa,29.1,3.2
3277,Jan-12,Iowa,26.5,6.9
3278,Feb-12,Iowa,29.6,7.6
3279,Mar-12,Iowa,51.6,14.9
3280,Apr-12,Iowa,52.4,3.7
3281,May-12,Iowa,65,4.5
3282,Jun-12,Iowa,71.4,0.7
3283,Jul-12,Iowa,79.6,5.5
3284,Aug-12,Iowa,71,-0.1
3285,Sep-12,Iowa,62.1,-3
3286,Oct-12,Iowa,48.8,-2.7
3287,Nov-12,Iowa,39.2,2.6
3288,Dec-12,Iowa,27.7,1.8
3289,Jan-13,Iowa,22,2.4
3290,Feb-13,Iowa,24.2,2.2
3291,Mar-13,Iowa,29,-7.7
3292,Apr-13,Iowa,43.8,-4.9
3293,May-13,Iowa,59,-1.5
3294,Jun-13,Iowa,68.9,-1.8
3295,Jul-13,Iowa,72.3,-1.8
3296,Aug-13,Iowa,71.9,0.8
3297,Sep-13,Iowa,67,1.9
3298,Oct-13,Iowa,50.5,-1
3299,Nov-13,Iowa,33.9,-2.7
3300,Dec-13,Iowa,17.4,-8.5
3301,Jan-14,Iowa,14.2,-5.4
3302,Feb-14,Iowa,13.2,-8.8
3303,Mar-14,Iowa,29.7,-7
3304,Apr-14,Iowa,47.5,-1.2
3305,May-14,Iowa,60,-0.5
3306,Jun-14,Iowa,70.2,-0.5
3307,Jul-14,Iowa,68.8,-5.3
3308,Aug-14,Iowa,71.2,0.1
3309,Sep-14,Iowa,62,-3.1
3310,Oct-14,Iowa,51.2,-0.3
3311,Nov-14,Iowa,29.3,-7.3
3312,Dec-14,Iowa,28.2,2.3
3313,Jan-15,Iowa,21.6,2
3314,Feb-15,Iowa,14.5,-7.5
3315,Mar-15,Iowa,37.3,0.6
3316,Apr-15,Iowa,51.1,2.4
3317,May-15,Iowa,60,-0.5
3318,Jun-15,Iowa,69.4,-1.3
3319,Jul-15,Iowa,72,-2.1
3320,Aug-15,Iowa,68.9,-2.2
3321,Sep-15,Iowa,68.4,3.3
3322,Oct-15,Iowa,53,1.5
3323,Nov-15,Iowa,42,5.4
3324,Dec-15,Iowa,33,7.1
3325,Jan-16,Iowa,19.6,0
3326,Feb-16,Iowa,28.6,6.6
3327,Mar-16,Iowa,42.4,5.7
3328,Apr-16,Iowa,50.1,1.4
3329,May-16,Iowa,59.5,-1
3330,Jun-16,Iowa,73,2.3
3331,Jul-16,Iowa,72.8,-1.3
3332,Aug-16,Iowa,72,0.9
3333,Sep-16,Iowa,67.3,2.2
3334,Oct-16,Iowa,55.3,3.8
3335,Nov-16,Iowa,45.1,8.5
3336,Dec-16,Iowa,22.9,-3
3337,Jan-17,Iowa,24.2,4.6
3338,Feb-17,Iowa,34.5,12.5
3339,Mar-17,Iowa,37.5,0.8
3340,Apr-17,Iowa,51.1,2.4
3341,May-17,Iowa,58.5,-2
3342,Jun-17,Iowa,71.1,0.4
3343,Jul-17,Iowa,74.7,0.6
3344,Aug-17,Iowa,67.8,-3.3
3345,Sep-17,Iowa,66.7,1.6
3346,Oct-17,Iowa,53.3,1.8
3347,Nov-17,Iowa,36.2,-0.4
3348,Dec-17,Iowa,24.4,-1.5
3349,Jan-18,Iowa,17.8,-1.8
3350,Feb-18,Iowa,20.5,-1.5
3351,Mar-18,Iowa,35.2,-1.5
3352,Apr-18,Iowa,39.3,-9.4
3353,May-18,Iowa,67,6.5
3354,Jun-18,Iowa,73.1,2.4
3355,Jul-18,Iowa,73.1,-1
3356,Aug-18,Iowa,71.8,0.7
3357,Sep-18,Iowa,65.9,0.8
3358,Oct-18,Iowa,48.2,-3.3
3359,Nov-18,Iowa,30,-6.6
3360,Dec-18,Iowa,28,2.1
3361,Jan-19,Iowa,18.7,-0.9
3362,Feb-19,Iowa,15.3,-6.7
3363,Mar-19,Iowa,31.1,-5.6
3364,Apr-19,Iowa,49.2,0.5
3365,May-19,Iowa,56.6,-3.9
3366,Jun-19,Iowa,69.3,-1.4
3367,Jul-19,Iowa,75.1,1
3368,Aug-19,Iowa,69.6,-1.5
3369,Sep-19,Iowa,68.2,3.1
3370,Oct-19,Iowa,47.1,-4.4
3371,Nov-19,Iowa,32.4,-4.2
3372,Dec-19,Iowa,29.2,3.3
3373,Jan-20,Iowa,23.1,3.5
3374,Jan-00,Kansas,33.3,2
3375,Feb-00,Kansas,41,7.6
3376,Mar-00,Kansas,46.3,0.8
3377,Apr-00,Kansas,53.8,-0.8
3378,May-00,Kansas,66.5,2.6
3379,Jun-00,Kansas,72,-3.9
3380,Jul-00,Kansas,79,-0.8
3381,Aug-00,Kansas,83,6.1
3382,Sep-00,Kansas,71.1,0.5
3383,Oct-00,Kansas,59.4,2.6
3384,Nov-00,Kansas,36.8,-6.6
3385,Dec-00,Kansas,24.2,-9.4
3386,Jan-01,Kansas,31,-0.3
3387,Feb-01,Kansas,30.4,-3
3388,Mar-01,Kansas,41.1,-4.4
3389,Apr-01,Kansas,58.3,3.7
3390,May-01,Kansas,65.1,1.2
3391,Jun-01,Kansas,72.9,-3
3392,Jul-01,Kansas,83,3.2
3393,Aug-01,Kansas,79,2.1
3394,Sep-01,Kansas,67.9,-2.7
3395,Oct-01,Kansas,56.2,-0.6
3396,Nov-01,Kansas,49.2,5.8
3397,Dec-01,Kansas,36.9,3.3
3398,Jan-02,Kansas,33.8,2.5
3399,Feb-02,Kansas,35.9,2.5
3400,Mar-02,Kansas,39.2,-6.3
3401,Apr-02,Kansas,56.4,1.8
3402,May-02,Kansas,62.1,-1.8
3403,Jun-02,Kansas,76.9,1
3404,Jul-02,Kansas,80.7,0.9
3405,Aug-02,Kansas,78.4,1.5
3406,Sep-02,Kansas,70.4,-0.2
3407,Oct-02,Kansas,50.5,-6.3
3408,Nov-02,Kansas,42.4,-1
3409,Dec-02,Kansas,35.5,1.9
3410,Jan-03,Kansas,31.8,0.5
3411,Feb-03,Kansas,31.3,-2.1
3412,Mar-03,Kansas,44.2,-1.3
3413,Apr-03,Kansas,56.1,1.5
3414,May-03,Kansas,62.9,-1
3415,Jun-03,Kansas,70.4,-5.5
3416,Jul-03,Kansas,81.8,2
3417,Aug-03,Kansas,80.2,3.3
3418,Sep-03,Kansas,65.1,-5.5
3419,Oct-03,Kansas,58.3,1.5
3420,Nov-03,Kansas,42.2,-1.2
3421,Dec-03,Kansas,35.3,1.7
3422,Jan-04,Kansas,30.4,-0.9
3423,Feb-04,Kansas,31.8,-1.6
3424,Mar-04,Kansas,49.2,3.7
3425,Apr-04,Kansas,54.9,0.3
3426,May-04,Kansas,66.9,3
3427,Jun-04,Kansas,71.2,-4.7
3428,Jul-04,Kansas,75.2,-4.6
3429,Aug-04,Kansas,72.7,-4.2
3430,Sep-04,Kansas,70.8,0.2
3431,Oct-04,Kansas,57.8,1
3432,Nov-04,Kansas,44.2,0.8
3433,Dec-04,Kansas,35.7,2.1
3434,Jan-05,Kansas,29.9,-1.4
3435,Feb-05,Kansas,39.2,5.8
3436,Mar-05,Kansas,44.7,-0.8
3437,Apr-05,Kansas,55,0.4
3438,May-05,Kansas,64.1,0.2
3439,Jun-05,Kansas,74.7,-1.2
3440,Jul-05,Kansas,78.7,-1.1
3441,Aug-05,Kansas,77.3,0.4
3442,Sep-05,Kansas,72.2,1.6
3443,Oct-05,Kansas,57.7,0.9
3444,Nov-05,Kansas,46.4,3
3445,Dec-05,Kansas,30.8,-2.8
3446,Jan-06,Kansas,41.3,10
3447,Feb-06,Kansas,34.5,1.1
3448,Mar-06,Kansas,45.6,0.1
3449,Apr-06,Kansas,59.6,5
3450,May-06,Kansas,65.8,1.9
3451,Jun-06,Kansas,75.8,-0.1
3452,Jul-06,Kansas,81.1,1.3
3453,Aug-06,Kansas,78.8,1.9
3454,Sep-06,Kansas,64.4,-6.2
3455,Oct-06,Kansas,55.1,-1.7
3456,Nov-06,Kansas,44.6,1.2
3457,Dec-06,Kansas,35.9,2.3
3458,Jan-07,Kansas,27,-4.3
3459,Feb-07,Kansas,30,-3.4
3460,Mar-07,Kansas,52.3,6.8
3461,Apr-07,Kansas,50.9,-3.7
3462,May-07,Kansas,65.9,2
3463,Jun-07,Kansas,72.3,-3.6
3464,Jul-07,Kansas,78,-1.8
3465,Aug-07,Kansas,81.5,4.6
3466,Sep-07,Kansas,70.5,-0.1
3467,Oct-07,Kansas,59.1,2.3
3468,Nov-07,Kansas,44.1,0.7
3469,Dec-07,Kansas,29.3,-4.3
3470,Jan-08,Kansas,30,-1.3
3471,Feb-08,Kansas,32.3,-1.1
3472,Mar-08,Kansas,43.2,-2.3
3473,Apr-08,Kansas,50.5,-4.1
3474,May-08,Kansas,63,-0.9
3475,Jun-08,Kansas,73.8,-2.1
3476,Jul-08,Kansas,78.6,-1.2
3477,Aug-08,Kansas,75.2,-1.7
3478,Sep-08,Kansas,66.4,-4.2
3479,Oct-08,Kansas,55.4,-1.4
3480,Nov-08,Kansas,44.6,1.2
3481,Dec-08,Kansas,29.9,-3.7
3482,Jan-09,Kansas,31.4,0.1
3483,Feb-09,Kansas,39.7,6.3
3484,Mar-09,Kansas,44.4,-1.1
3485,Apr-09,Kansas,52.1,-2.5
3486,May-09,Kansas,63,-0.9
3487,Jun-09,Kansas,74.4,-1.5
3488,Jul-09,Kansas,75.6,-4.2
3489,Aug-09,Kansas,74.4,-2.5
3490,Sep-09,Kansas,65.3,-5.3
3491,Oct-09,Kansas,48.8,-8
3492,Nov-09,Kansas,47.6,4.2
3493,Dec-09,Kansas,26.5,-7.1
3494,Jan-10,Kansas,27.2,-4.1
3495,Feb-10,Kansas,29.9,-3.5
3496,Mar-10,Kansas,44.2,-1.3
3497,Apr-10,Kansas,57.8,3.2
3498,May-10,Kansas,62.1,-1.8
3499,Jun-10,Kansas,77,1.1
3500,Jul-10,Kansas,79.6,-0.2
3501,Aug-10,Kansas,79.7,2.8
3502,Sep-10,Kansas,70.8,0.2
3503,Oct-10,Kansas,59.1,2.3
3504,Nov-10,Kansas,43.6,0.2
3505,Dec-10,Kansas,32.3,-1.3
3506,Jan-11,Kansas,27.3,-4
3507,Feb-11,Kansas,30.2,-3.2
3508,Mar-11,Kansas,44.1,-1.4
3509,Apr-11,Kansas,55.2,0.6
3510,May-11,Kansas,62.6,-1.3
3511,Jun-11,Kansas,76.8,0.9
3512,Jul-11,Kansas,84.9,5.1
3513,Aug-11,Kansas,80.9,4
3514,Sep-11,Kansas,66.2,-4.4
3515,Oct-11,Kansas,57.5,0.7
3516,Nov-11,Kansas,43.7,0.3
3517,Dec-11,Kansas,33.1,-0.5
3518,Jan-12,Kansas,36.1,4.8
3519,Feb-12,Kansas,37.1,3.7
3520,Mar-12,Kansas,55.5,10
3521,Apr-12,Kansas,59.2,4.6
3522,May-12,Kansas,69,5.1
3523,Jun-12,Kansas,77.5,1.6
3524,Jul-12,Kansas,84.4,4.6
3525,Aug-12,Kansas,76.5,-0.4
3526,Sep-12,Kansas,68.2,-2.4
3527,Oct-12,Kansas,54,-2.8
3528,Nov-12,Kansas,46.5,3.1
3529,Dec-12,Kansas,34.6,1
3530,Jan-13,Kansas,32.3,1
3531,Feb-13,Kansas,33.6,0.2
3532,Mar-13,Kansas,40.3,-5.2
3533,Apr-13,Kansas,48.4,-6.2
3534,May-13,Kansas,63.3,-0.6
3535,Jun-13,Kansas,75.2,-0.7
3536,Jul-13,Kansas,77.2,-2.6
3537,Aug-13,Kansas,76.5,-0.4
3538,Sep-13,Kansas,72.1,1.5
3539,Oct-13,Kansas,55.2,-1.6
3540,Nov-13,Kansas,41.3,-2.1
3541,Dec-13,Kansas,29.2,-4.4
3542,Jan-14,Kansas,29.6,-1.7
3543,Feb-14,Kansas,27.8,-5.6
3544,Mar-14,Kansas,40.6,-4.9
3545,Apr-14,Kansas,54,-0.6
3546,May-14,Kansas,64.7,0.8
3547,Jun-14,Kansas,73.6,-2.3
3548,Jul-14,Kansas,75.4,-4.4
3549,Aug-14,Kansas,78.3,1.4
3550,Sep-14,Kansas,68.2,-2.4
3551,Oct-14,Kansas,58.9,2.1
3552,Nov-14,Kansas,38.5,-4.9
3553,Dec-14,Kansas,34.6,1
3554,Jan-15,Kansas,32.1,0.8
3555,Feb-15,Kansas,31.2,-2.2
3556,Mar-15,Kansas,46.8,1.3
3557,Apr-15,Kansas,56.4,1.8
3558,May-15,Kansas,61.7,-2.2
3559,Jun-15,Kansas,75.8,-0.1
3560,Jul-15,Kansas,78.9,-0.9
3561,Aug-15,Kansas,75.2,-1.7
3562,Sep-15,Kansas,74.2,3.6
3563,Oct-15,Kansas,59.2,2.4
3564,Nov-15,Kansas,46.5,3.1
3565,Dec-15,Kansas,37.6,4
3566,Jan-16,Kansas,32,0.7
3567,Feb-16,Kansas,40.8,7.4
3568,Mar-16,Kansas,49.7,4.2
3569,Apr-16,Kansas,56.3,1.7
3570,May-16,Kansas,61.6,-2.3
3571,Jun-16,Kansas,77.5,1.6
3572,Jul-16,Kansas,79.7,-0.1
3573,Aug-16,Kansas,76.4,-0.5
3574,Sep-16,Kansas,70.8,0.2
3575,Oct-16,Kansas,61.5,4.7
3576,Nov-16,Kansas,49.9,6.5
3577,Dec-16,Kansas,29.8,-3.8
3578,Jan-17,Kansas,33,1.7
3579,Feb-17,Kansas,43.1,9.7
3580,Mar-17,Kansas,48.9,3.4
3581,Apr-17,Kansas,55.6,1
3582,May-17,Kansas,62.2,-1.7
3583,Jun-17,Kansas,75.1,-0.8
3584,Jul-17,Kansas,80.1,0.3
3585,Aug-17,Kansas,73.1,-3.8
3586,Sep-17,Kansas,70.5,-0.1
3587,Oct-17,Kansas,57.6,0.8
3588,Nov-17,Kansas,45.2,1.8
3589,Dec-17,Kansas,33.6,0
3590,Jan-18,Kansas,29.9,-1.4
3591,Feb-18,Kansas,31.9,-1.5
3592,Mar-18,Kansas,45.9,0.4
3593,Apr-18,Kansas,47.6,-7
3594,May-18,Kansas,71.1,7.2
3595,Jun-18,Kansas,78.2,2.3
3596,Jul-18,Kansas,78.7,-1.1
3597,Aug-18,Kansas,75.7,-1.2
3598,Sep-18,Kansas,70.1,-0.5
3599,Oct-18,Kansas,53.6,-3.2
3600,Nov-18,Kansas,38.2,-5.2
3601,Dec-18,Kansas,34.3,0.7
3602,Jan-19,Kansas,31.3,0
3603,Feb-19,Kansas,27.9,-5.5
3604,Mar-19,Kansas,39.4,-6.1
3605,Apr-19,Kansas,55.4,0.8
3606,May-19,Kansas,60.5,-3.4
3607,Jun-19,Kansas,72.4,-3.5
3608,Jul-19,Kansas,78.6,-1.2
3609,Aug-19,Kansas,77.1,0.2
3610,Sep-19,Kansas,75.2,4.6
3611,Oct-19,Kansas,51.1,-5.7
3612,Nov-19,Kansas,40.2,-3.2
3613,Dec-19,Kansas,36.7,3.1
3614,Jan-20,Kansas,33.9,2.6
